2017-01-12 14:37:05,907 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(490){} - Executed SQL script from class path resource [h2/create-table.sql] in 7 ms.
2017-01-12 14:37:05,907 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(431){} - Executing SQL script from class path resource [h2/import-data.sql]
2017-01-12 14:37:05,908 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(490){} - Executed SQL script from class path resource [h2/import-data.sql] in 1 ms.
2017-01-12 14:37:12,600 [main] INFO  com.geone.exam.svs.VehiclePassService(30){} - 查询开始!
2017-01-12 14:37:15,335 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [org/springframework/jdbc/support/sql-error-codes.xml]
2017-01-12 14:37:15,486 [main] INFO  org.springframework.jdbc.support.SQLErrorCodesFactory(126){} - SQLErrorCodes loaded: [DB2, Derby, H2, HSQL, Informix, MS-SQL, MySQL, Oracle, PostgreSQL, Sybase]
2017-01-12 14:37:47,414 [main] INFO  org.springframework.context.support.ClassPathXmlApplicationContext(513){} - Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@6e156bbf: startup date [Thu Jan 12 14:37:47 CST 2017]; root of context hierarchy
2017-01-12 14:37:47,483 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/app-ctx.xml]
2017-01-12 14:37:47,758 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/dbcp-context.xml]
2017-01-12 14:37:47,787 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/h2-context.xml]
2017-01-12 14:37:47,974 [main] INFO  org.springframework.beans.factory.config.PropertyPlaceholderConfigurer(172){} - Loading properties file from URL [file:/D:/Develop/SourceCode/exam/target/classes/jdbc.properties]
2017-01-12 14:37:48,482 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(431){} - Executing SQL script from class path resource [h2/create-table.sql]
2017-01-12 14:37:48,490 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(490){} - Executed SQL script from class path resource [h2/create-table.sql] in 8 ms.
2017-01-12 14:37:48,490 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(431){} - Executing SQL script from class path resource [h2/import-data.sql]
2017-01-12 14:37:48,492 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(490){} - Executed SQL script from class path resource [h2/import-data.sql] in 2 ms.
2017-01-12 14:38:00,289 [main] INFO  com.geone.exam.svs.VehiclePassService(30){} - 查询开始!
2017-01-12 14:38:01,770 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [org/springframework/jdbc/support/sql-error-codes.xml]
2017-01-12 14:38:01,926 [main] INFO  org.springframework.jdbc.support.SQLErrorCodesFactory(126){} - SQLErrorCodes loaded: [DB2, Derby, H2, HSQL, Informix, MS-SQL, MySQL, Oracle, PostgreSQL, Sybase]
2017-01-12 14:40:02,274 [main] INFO  org.springframework.context.support.ClassPathXmlApplicationContext(513){} - Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@4055010f: startup date [Thu Jan 12 14:40:02 CST 2017]; root of context hierarchy
2017-01-12 14:40:02,358 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/app-ctx.xml]
2017-01-12 14:40:02,675 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/dbcp-context.xml]
2017-01-12 14:40:02,714 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/h2-context.xml]
2017-01-12 14:40:02,941 [main] INFO  org.springframework.beans.factory.config.PropertyPlaceholderConfigurer(172){} - Loading properties file from URL [file:/D:/Develop/SourceCode/exam/target/classes/jdbc.properties]
